id|filename|username|source|is_expert|provider_institute_id|is_hybrid|hybrid_memo|cult_stat|botrecat|x1_genus|x1_sp1|country|latitude|longitude|alt|field_collected_data|data_public_access
180|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-3.82380|39.58250|200.00000|0|1
181|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-3.90880|39.59550|162.00000|0|1
182|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-4.49930|39.47833|0.00000|0|1
183|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-4.55060|39.17560|37.00000|0|1
184|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-4.60230|39.16880|37.00000|0|1
185|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-4.21630|39.55410|45.00000|0|1
186|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-4.18630|39.47010|175.00000|0|1
187|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-4.18100|39.41910|125.00000|0|1
188|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-4.16910|39.58080|50.00000|0|1
189|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-3.06560|40.13900|0.00000|0|1
190|raw_ABCIC_ff|ckhoury|H|1|ABCIC|0|||voucher|Oryza|punctata|Kenya|-2.32400|40.11200|0.00000|0|1
